method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_residual_epoch,threshold_hc,n_modules,meta_dim,module_size_min,module_size_mean,module_size_max,singleton_modules,empty_meta_bins,affinity_mean,affinity_std,affinity_max,residual_head_l2,task_seconds,n_test,status
baseline,internal_fold,6,5,0.7929423975090815,0.5729078818288112,0.7722772277227723,0.7319667877529838,28.0,15.0,nan,0.5256959199905396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,329.42930936813354,88,PASS
consensus_highorder_residual,internal_fold,6,5,0.7929423975090815,0.5729078800013091,0.7722772277227723,0.7319667877529838,28.0,15.0,0.0,0.5256959199905396,32.0,528.0,5.0,12.0,24.0,0.0,0.0,0.175868105578169,0.041003238110807826,0.7750088572502136,0.0,329.42930817604065,88,PASS
baseline,internal_fold,6,6,0.6626881162428645,0.6930563853126344,0.673076923076923,0.6040477426050856,25.0,51.0,nan,0.5834965705871582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,298.1617317199707,88,PASS
consensus_highorder_residual,internal_fold,6,6,0.6626881162428645,0.6935299134501132,0.673076923076923,0.6040477426050856,25.0,51.0,2.0,0.5840924382209778,32.0,528.0,4.0,12.0,26.0,0.0,0.0,0.1757340700214334,0.04463351510075105,0.9117575287818909,0.0022971960715949535,298.1617305278778,88,PASS
baseline,internal_fold,6,7,0.6305137519460301,0.6653848192227536,0.6909090909090909,0.5993772703684483,41.0,27.0,nan,0.5682021975517273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,281.6726689338684,88,PASS
consensus_highorder_residual,internal_fold,6,7,0.6450441100155683,0.6663806131738229,0.6534653465346535,0.5949662688116243,41.0,27.0,149.0,0.5306337475776672,32.0,528.0,7.0,12.0,22.0,0.0,0.0,0.1669721586376046,0.041304831540358224,0.8015381097793579,0.15460704267024994,281.67266750335693,88,PASS
baseline,internal_fold,6,8,0.6995329527763363,0.6372045908087519,0.7272727272727273,0.6878567721847431,9.0,15.0,nan,0.49453407526016235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,233.32973551750183,88,PASS
consensus_highorder_residual,internal_fold,6,8,0.6995329527763363,0.6372045938107532,0.7272727272727273,0.6878567721847431,9.0,15.0,0.0,0.49453407526016235,32.0,528.0,7.0,12.0,19.0,0.0,0.0,0.17465367270986168,0.051234704668461285,0.8322961926460266,0.0,233.32973432540894,88,PASS
baseline,internal_fold,6,9,0.6969382459782044,0.6375580032225221,0.6597938144329897,0.6209133367929425,40.0,56.0,nan,0.4833032190799713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,268.65254640579224,88,PASS
consensus_highorder_residual,internal_fold,6,9,0.6969382459782044,0.6375580010562646,0.6597938144329897,0.6209133367929425,40.0,56.0,0.0,0.4833032190799713,32.0,528.0,4.0,12.0,26.0,0.0,0.0,0.16903410453063228,0.041129635010952584,0.7992334365844727,0.0,268.6525456905365,88,PASS
baseline,internal_oof,6,all,0.7095327777921105,0.6267900857583099,0.6659364731653888,0.6543974613658059,27.3,34.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,882,PASS
consensus_highorder_residual,internal_oof,6,all,0.7098836459327675,0.6276648872986296,0.6578073089700996,0.650517272516189,27.3,34.8,43.5,nan,32.0,528.0,5.1,12.0,23.5,0.0,0.0,0.17366109179944364,0.04599133667501695,0.8308872699737548,0.045285891322419045,nan,882,PASS
baseline,caltech,6,external,0.6842105263157895,0.6364012562288603,0.6500000000000001,0.6198830409356726,31.0,28.0,nan,0.516446590423584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.12959718704224,37,PASS
baseline,abide2,6,external,0.7334613022113022,0.6089903035227727,0.73512252042007,0.676040386977887,31.0,28.0,nan,0.516446590423584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.12959718704224,727,PASS
consensus_highorder_residual,caltech,6,external,0.6842105263157895,0.6364012580973711,0.6500000000000001,0.6198830409356726,31.0,28.0,0.0,0.516446590423584,32.0,528.0,4.0,12.0,28.0,0.0,0.0,0.16408808224265495,0.04462382732807171,0.7984064221382141,0.0,240.12959575653076,37,PASS
consensus_highorder_residual,abide2,6,external,0.7334613022113022,0.608990303233657,0.73512252042007,0.676040386977887,31.0,28.0,0.0,0.516446590423584,32.0,528.0,4.0,12.0,28.0,0.0,0.0,0.16408808224265495,0.04462382732807171,0.7984064221382141,0.0,240.12959575653076,727,PASS
baseline,internal_fold,7,0,0.7142857142857144,0.6285919101974358,0.5952380952380952,0.6231003039513678,40.0,38.0,nan,0.41039732098579407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,361.9904091358185,89,PASS
consensus_highorder_residual,internal_fold,7,0,0.7127659574468084,0.630096403938319,0.6590909090909092,0.6656534954407295,40.0,38.0,49.0,0.41985654830932617,32.0,528.0,7.0,12.0,22.0,0.0,0.0,0.1668661402548956,0.044909516422998466,0.806643545627594,0.05445154756307602,361.9904067516327,89,PASS
baseline,internal_fold,7,1,0.82016210739615,0.5247489822985619,0.6818181818181819,0.6881965552178319,35.0,42.0,nan,0.4236147403717041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,299.9508364200592,89,PASS
consensus_highorder_residual,internal_fold,7,1,0.82016210739615,0.5247489837207266,0.6818181818181819,0.6881965552178319,35.0,42.0,0.0,0.4236147403717041,32.0,528.0,4.0,12.0,25.0,0.0,0.0,0.1735042763539684,0.04297586235794192,0.8314292430877686,0.0,299.9508352279663,89,PASS
baseline,internal_fold,7,2,0.7101449275362319,0.6221341632862235,0.702127659574468,0.6801242236024845,42.0,36.0,nan,0.4800468683242798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,339.212162733078,88,PASS
consensus_highorder_residual,internal_fold,7,2,0.7153209109730849,0.624045141125491,0.723404255319149,0.7028985507246377,42.0,36.0,86.0,0.482021301984787,32.0,528.0,3.0,12.0,21.0,0.0,0.0,0.16934437080587564,0.046874764012990754,0.8937451839447021,0.09352397918701172,339.2121617794037,88,PASS
baseline,internal_fold,7,3,0.7329192546583851,0.6283981485311118,0.693069306930693,0.6423395445134576,48.0,86.0,nan,0.5469489097595215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1001.1594400405884,88,PASS
consensus_highorder_residual,internal_fold,7,3,0.7251552795031055,0.649976582108545,0.7184466019417476,0.6640786749482401,48.0,86.0,149.0,0.5968532562255859,32.0,528.0,3.0,12.0,25.0,0.0,0.0,0.16733037752354255,0.04174123356313277,0.8960036039352417,0.15038083493709564,1001.1594381332397,88,PASS
baseline,internal_fold,7,4,0.6909937888198758,0.6327546595678257,0.5476190476190477,0.5714285714285714,28.0,41.0,nan,0.39398491382598877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.6680657863617,88,PASS
consensus_highorder_residual,internal_fold,7,4,0.6899585921325051,0.6362374224230681,0.6222222222222223,0.6138716356107661,28.0,41.0,30.0,0.413388192653656,32.0,528.0,5.0,12.0,22.0,0.0,0.0,0.16343402865021006,0.047765536218346234,0.9306562542915344,0.033577267080545425,288.66806507110596,88,PASS
baseline,internal_fold,7,5,0.6953814218993255,0.6478498817483286,0.5789473684210527,0.6486766995329527,33.0,30.0,nan,0.3892548084259033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.19886898994446,88,PASS
consensus_highorder_residual,internal_fold,7,5,0.6912298910223145,0.6504139038777822,0.6888888888888888,0.683445770627919,33.0,30.0,80.0,0.43985244631767273,32.0,528.0,3.0,12.0,22.0,0.0,0.0,0.16109118456271412,0.0455833367414197,0.8599055409431458,0.08749660849571228,296.19886803627014,88,PASS
baseline,internal_fold,7,6,0.828230409963674,0.5360221868054064,0.6666666666666666,0.701868188894655,27.0,25.0,nan,0.4054173231124878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,216.45662331581116,88,PASS
consensus_highorder_residual,internal_fold,7,6,0.828230409963674,0.5360221851107433,0.6666666666666666,0.701868188894655,27.0,25.0,0.0,0.4054173231124878,32.0,528.0,4.0,12.0,25.0,0.0,0.0,0.1820591564190528,0.042945255221453385,0.9278008341789246,0.0,216.4566216468811,88,PASS
baseline,internal_fold,7,7,0.7306694343539181,0.5879502241037861,0.5999999999999999,0.6455630513751947,32.0,53.0,nan,0.3570079505443573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,201.28372073173523,88,PASS
consensus_highorder_residual,internal_fold,7,7,0.7306694343539181,0.5879502273690229,0.5999999999999999,0.6455630513751947,32.0,53.0,0.0,0.3570079505443573,32.0,528.0,7.0,12.0,22.0,0.0,0.0,0.17737306557673543,0.04073655708693177,0.8108178973197937,0.0,201.28371906280518,88,PASS
baseline,internal_fold,7,8,0.7145822522055008,0.6214536940726595,0.5925925925925926,0.6333679294239751,26.0,45.0,nan,0.41416722536087036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,241.63872599601746,88,PASS
consensus_highorder_residual,internal_fold,7,8,0.7145822522055008,0.6214536958696466,0.5925925925925926,0.6333679294239751,26.0,45.0,0.0,0.41416722536087036,32.0,528.0,3.0,12.0,20.0,0.0,0.0,0.16771785680091558,0.04350898705835962,0.7989873290061951,0.0,241.63872504234314,88,PASS
baseline,internal_fold,7,9,0.7176959003632589,0.6127770049125437,0.7090909090909091,0.6222106901920083,30.0,49.0,nan,0.5308793187141418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,242.34962797164917,88,PASS
consensus_highorder_residual,internal_fold,7,9,0.7176959003632589,0.6127770000685029,0.7090909090909091,0.6222106901920083,30.0,49.0,0.0,0.5308793187141418,32.0,528.0,4.0,12.0,20.0,0.0,0.0,0.16277827780819,0.046916931296444045,0.8106314539909363,0.0,242.34962725639343,88,PASS
baseline,internal_oof,7,all,0.7342689817084183,0.604205505871426,0.6416382252559727,0.6453006888367173,34.1,44.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,882,PASS
consensus_highorder_residual,internal_oof,7,all,0.7325920383891025,0.607304241951816,0.6696132596685084,0.6617605324940017,34.1,44.5,39.4,nan,32.0,528.0,4.3,12.0,22.4,0.0,0.0,0.16914987347561,0.04439579799800186,0.8566620886325836,0.041943023726344106,nan,882,PASS
baseline,caltech,7,external,0.631578947368421,0.7187118343870583,0.6222222222222222,0.5350877192982456,30.0,80.0,nan,0.6376029849052429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278.31512570381165,37,PASS
baseline,abide2,7,external,0.7399723587223587,0.6026039180651485,0.7458333333333333,0.6351159398034398,30.0,80.0,nan,0.6376029849052429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278.31512570381165,727,PASS
consensus_highorder_residual,caltech,7,external,0.6403508771929824,0.7156636996194469,0.6190476190476191,0.564327485380117,30.0,80.0,39.0,0.5304863452911377,32.0,528.0,2.0,12.0,26.0,0.0,0.0,0.16689130142191302,0.042455524284684715,0.8905272483825684,0.04357853904366493,278.31512427330017,37,PASS
consensus_highorder_residual,abide2,7,external,0.738367628992629,0.6058384329342147,0.7381776239907728,0.674370393120393,30.0,80.0,39.0,0.5304863452911377,32.0,528.0,2.0,12.0,26.0,0.0,0.0,0.16689130142191302,0.042455524284684715,0.8905272483825684,0.04357853904366493,278.31512427330017,727,PASS
baseline,internal_fold,8,0,0.7887537993920973,0.6009932960937382,0.7311827956989247,0.7188449848024316,20.0,19.0,nan,0.4771322011947632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,283.4097695350647,89,PASS
consensus_highorder_residual,internal_fold,8,0,0.7887537993920973,0.6009932973508684,0.7311827956989247,0.7188449848024316,20.0,19.0,0.0,0.4771322011947632,32.0,528.0,6.0,12.0,30.0,0.0,0.0,0.1684709371047725,0.04354592094617216,0.8089003562927246,0.0,283.4097681045532,89,PASS
baseline,internal_fold,8,1,0.6732522796352584,0.6636120148302157,0.631578947368421,0.6048632218844985,20.0,59.0,nan,0.49937859177589417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,311.83113145828247,89,PASS
consensus_highorder_residual,internal_fold,8,1,0.6732522796352584,0.6636120153459352,0.631578947368421,0.6048632218844985,20.0,59.0,0.0,0.49937859177589417,32.0,528.0,4.0,12.0,23.0,0.0,0.0,0.1661484142118685,0.04505971313778554,0.8093430399894714,0.0,311.8311302661896,89,PASS
baseline,internal_fold,8,2,0.7401656314699793,0.6057145744362207,0.7083333333333334,0.6790890269151139,48.0,46.0,nan,0.4447981119155884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,279.82199144363403,88,PASS
consensus_highorder_residual,internal_fold,8,2,0.7401656314699794,0.6068905549861484,0.7157894736842104,0.6909937888198758,48.0,46.0,8.0,0.42091846466064453,32.0,528.0,3.0,12.0,22.0,0.0,0.0,0.1619219620684948,0.04460595265586239,0.7956218719482422,0.009142042137682438,279.8219907283783,88,PASS
baseline,internal_fold,8,3,0.665631469979296,0.6882402458581327,0.5822784810126582,0.6309523809523809,43.0,60.0,nan,0.39134812355041504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,284.0742814540863,88,PASS
consensus_highorder_residual,internal_fold,8,3,0.665631469979296,0.6882402482321952,0.5822784810126582,0.6309523809523809,43.0,60.0,0.0,0.39134809374809265,32.0,528.0,3.0,12.0,23.0,0.0,0.0,0.1771311739103397,0.04085404788154081,0.7852514982223511,0.0,284.07428073883057,88,PASS
baseline,internal_fold,8,4,0.7686335403726708,0.5879702169531551,0.5833333333333333,0.6687370600414079,15.0,23.0,nan,0.3742263913154602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,913.4330906867981,88,PASS
consensus_highorder_residual,internal_fold,8,4,0.7479296066252588,0.5899215881503881,0.6233766233766235,0.677536231884058,15.0,23.0,136.0,0.3727967143058777,32.0,528.0,3.0,12.0,23.0,0.0,0.0,0.17028973658092553,0.05016327083707329,0.7971915602684021,0.1436263769865036,913.4330899715424,88,PASS
baseline,internal_fold,8,5,0.7420861442656981,0.5927045119706945,0.5333333333333333,0.6152049818370524,12.0,23.0,nan,0.4013521075248718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,333.66692543029785,88,PASS
consensus_highorder_residual,internal_fold,8,5,0.7431240269849506,0.5926538516155073,0.5526315789473684,0.6258432797093929,12.0,23.0,5.0,0.40299955010414124,32.0,528.0,6.0,12.0,22.0,0.0,0.0,0.19397566811997424,0.049375375855134865,0.8250901103019714,0.005738855339586735,333.66692447662354,88,PASS
baseline,internal_fold,8,6,0.7042034250129736,0.6154567427907107,0.6391752577319586,0.5980799169693825,13.0,38.0,nan,0.4746442437171936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290.14627051353455,88,PASS
consensus_highorder_residual,internal_fold,8,6,0.7042034250129736,0.615456743472176,0.6391752577319586,0.5980799169693825,13.0,38.0,0.0,0.4746442437171936,32.0,528.0,6.0,12.0,23.0,0.0,0.0,0.168083813808736,0.04609390117162637,0.767577052116394,0.0,290.14626955986023,88,PASS
baseline,internal_fold,8,7,0.7612869745718734,0.5851442402802797,0.6966292134831461,0.6956408925791385,13.0,22.0,nan,0.4442729651927948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.99800491333008,88,PASS
consensus_highorder_residual,internal_fold,8,7,0.7612869745718734,0.5851442396945876,0.6966292134831461,0.6956408925791385,13.0,22.0,0.0,0.4442729651927948,32.0,528.0,5.0,12.0,22.0,0.0,0.0,0.16702393359817513,0.04535865003752418,0.7858532667160034,0.0,231.99800419807434,88,PASS
baseline,internal_fold,8,8,0.7467566165023353,0.6017120189226307,0.6206896551724138,0.6286974571873378,17.0,31.0,nan,0.4978410601615906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219.01306438446045,88,PASS
consensus_highorder_residual,internal_fold,8,8,0.7467566165023353,0.6017120188302505,0.6206896551724138,0.6286974571873378,17.0,31.0,0.0,0.4978410601615906,32.0,528.0,6.0,12.0,27.0,0.0,0.0,0.18161433750856343,0.04346944183935796,0.8157251477241516,0.0,219.0130639076233,88,PASS
baseline,internal_fold,8,9,0.7488323819408407,0.5887958068234505,0.575,0.6227296315516346,39.0,29.0,nan,0.3631737232208252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,285.8643958568573,88,PASS
consensus_highorder_residual,internal_fold,8,9,0.7488323819408407,0.5887958040497207,0.575,0.6227296315516346,39.0,29.0,0.0,0.3631737232208252,32.0,528.0,5.0,12.0,22.0,0.0,0.0,0.16357718773341834,0.04242101591354156,0.7973842620849609,0.0,285.86439514160156,88,PASS
baseline,internal_oof,8,all,0.7233920693480561,0.6130780591602449,0.6349942062572421,0.6463739325610794,24.0,35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,882,PASS
consensus_highorder_residual,internal_oof,8,all,0.7224916797812234,0.6133850307763505,0.6405529953917051,0.6494517685302237,24.0,35.0,14.9,nan,32.0,528.0,4.7,12.0,23.7,0.0,0.0,0.1718237164645268,0.04509472902756191,0.7987938165664673,0.015850727446377277,nan,882,PASS
baseline,caltech,8,external,0.6403508771929824,0.6685338829310122,0.6857142857142857,0.7046783625730995,25.0,46.0,nan,0.44182729721069336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.11841368675232,37,PASS
baseline,abide2,8,external,0.7330850737100738,0.6057205485568999,0.6982872200263505,0.6896153255528256,25.0,46.0,nan,0.44182729721069336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.11841368675232,727,PASS
consensus_highorder_residual,caltech,8,external,0.6403508771929824,0.6685338707503771,0.6857142857142857,0.7046783625730995,25.0,46.0,0.0,0.44182732701301575,32.0,528.0,7.0,12.0,26.0,0.0,0.0,0.16744827908259924,0.04232650711102298,0.799399197101593,0.0,231.118412733078,37,PASS
consensus_highorder_residual,abide2,8,external,0.7330850737100738,0.6057205471357522,0.6982872200263505,0.6896153255528256,25.0,46.0,0.0,0.44182732701301575,32.0,528.0,7.0,12.0,26.0,0.0,0.0,0.16744827908259924,0.04232650711102298,0.799399197101593,0.0,231.118412733078,727,PASS
baseline,internal_fold,9,0,0.6737588652482269,0.6458116213379441,0.55,0.6030901722391084,29.0,53.0,nan,0.39095982909202576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.4049139022827,89,PASS
consensus_highorder_residual,internal_fold,9,0,0.6737588652482269,0.6458116191108555,0.55,0.6030901722391084,29.0,53.0,0.0,0.39095982909202576,32.0,528.0,3.0,12.0,23.0,0.0,0.0,0.1614162390453869,0.04323813500530265,0.8237475156784058,0.0,375.40491127967834,89,PASS
baseline,internal_fold,9,1,0.7664640324214792,0.5719576255938029,0.7428571428571429,0.6887031408308004,45.0,58.0,nan,0.5271279811859131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,294.38406109809875,89,PASS
consensus_highorder_residual,internal_fold,9,1,0.7664640324214792,0.5719576217918751,0.7428571428571429,0.6887031408308004,45.0,58.0,0.0,0.5271279811859131,32.0,528.0,6.0,12.0,22.0,0.0,0.0,0.17056986357748438,0.04447431861498912,0.7889568209648132,0.0,294.38405990600586,89,PASS
baseline,internal_fold,9,2,0.7065217391304349,0.609382742764944,0.5333333333333333,0.610248447204969,22.0,36.0,nan,0.3745152950286865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,412.2812759876251,88,PASS
consensus_highorder_residual,internal_fold,9,2,0.6987577639751553,0.6189830190972597,0.4776119402985074,0.6143892339544513,22.0,36.0,117.0,0.3147316873073578,32.0,528.0,7.0,12.0,22.0,0.0,0.0,0.16458685526902342,0.04341070416159561,0.8027558326721191,0.12375438958406448,412.2812750339508,88,PASS
baseline,internal_fold,9,3,0.7163561076604554,0.6347527257270497,0.702127659574468,0.6801242236024845,19.0,45.0,nan,0.458644300699234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,333.9043765068054,88,PASS
consensus_highorder_residual,internal_fold,9,3,0.7163561076604554,0.634752725811106,0.702127659574468,0.6801242236024845,19.0,45.0,0.0,0.458644300699234,32.0,528.0,6.0,12.0,23.0,0.0,0.0,0.1727579653488425,0.043269669670169535,0.7986823916435242,0.0,333.9043757915497,88,PASS
baseline,internal_fold,9,4,0.7070393374741201,0.617295986752545,0.6363636363636365,0.6376811594202898,21.0,41.0,nan,0.46440601348876953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,628.067519903183,88,PASS
consensus_highorder_residual,internal_fold,9,4,0.7085921325051759,0.6179448770834465,0.5405405405405405,0.6221532091097308,21.0,41.0,73.0,0.35724201798439026,32.0,528.0,6.0,12.0,24.0,0.0,0.0,0.16419521000877013,0.04361322226671984,0.7867475152015686,0.07880032062530518,628.0675189495087,88,PASS
baseline,internal_fold,9,5,0.68188894654904,0.6235003450258204,0.7068965517241379,0.5947067981318112,2.0,41.0,nan,0.6057090163230896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,362.9756004810333,88,PASS
consensus_highorder_residual,internal_fold,9,5,0.6824078879086662,0.6245392563484572,0.6846846846846846,0.5871821484172288,2.0,41.0,129.0,0.6067063212394714,32.0,528.0,6.0,12.0,20.0,0.0,0.0,0.17157638551101162,0.06105882965035228,0.803493857383728,0.1329468935728073,362.9755983352661,88,PASS
baseline,internal_fold,9,6,0.753502854177478,0.582523955014732,0.7010309278350516,0.6665801764400623,32.0,30.0,nan,0.46658846735954285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.7946078777313,88,PASS
consensus_highorder_residual,internal_fold,9,6,0.7529839128178516,0.5822471927770156,0.7010309278350516,0.6665801764400623,32.0,30.0,45.0,0.4609763026237488,32.0,528.0,5.0,12.0,29.0,0.0,0.0,0.1835441082073931,0.04692442084098723,0.9423988461494446,0.04987264424562454,296.7946066856384,88,PASS
baseline,internal_fold,9,7,0.7073170731707317,0.6240048673116813,0.6875000000000001,0.6559418785677218,41.0,23.0,nan,0.4242168068885803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,195.89854502677917,88,PASS
consensus_highorder_residual,internal_fold,9,7,0.7073170731707317,0.6240048705190819,0.6875000000000001,0.6559418785677218,41.0,23.0,0.0,0.4242168068885803,32.0,528.0,4.0,12.0,21.0,0.0,0.0,0.16820326278031156,0.04181468932965375,0.8988476395606995,0.0,195.89854383468628,88,PASS
baseline,internal_fold,9,8,0.7426050856253243,0.583367145935119,0.6904761904761905,0.7109496626881162,18.0,31.0,nan,0.439483106136322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,249.0259280204773,88,PASS
consensus_highorder_residual,internal_fold,9,8,0.7426050856253243,0.583367143394144,0.6904761904761905,0.7109496626881162,18.0,31.0,0.0,0.439483106136322,32.0,528.0,3.0,12.0,26.0,0.0,0.0,0.17232814842960298,0.04550228203392055,0.9242537617683411,0.0,249.02592730522156,88,PASS
baseline,internal_fold,9,9,0.713544369486248,0.6204505588043978,0.6990291262135921,0.6390762843798651,46.0,44.0,nan,0.5438433289527893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257.81704592704773,88,PASS
consensus_highorder_residual,internal_fold,9,9,0.713544369486248,0.6204505582179091,0.6990291262135921,0.6390762843798651,46.0,44.0,0.0,0.5438433289527893,32.0,528.0,4.0,12.0,25.0,0.0,0.0,0.1713405526572943,0.042413664059027884,0.7943359613418579,0.0,257.81704473495483,88,PASS
baseline,internal_oof,9,all,0.7194912411960476,0.6112992695946927,0.6716417910447762,0.6493072934134827,27.5,40.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,882,PASS
consensus_highorder_residual,internal_oof,9,all,0.7181600061917907,0.6123979036805033,0.6586169045005488,0.6477051675653362,27.5,40.2,36.4,nan,32.0,528.0,5.0,12.0,23.5,0.0,0.0,0.1700518590835121,0.04557199356327184,0.8364220142364502,0.03853742480278015,nan,882,PASS
baseline,caltech,9,external,0.6578947368421053,0.6488913207234703,0.631578947368421,0.6213450292397661,25.0,33.0,nan,0.490721732378006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,279.38013434410095,37,PASS
baseline,abide2,9,external,0.7375921375921375,0.5999122390849804,0.7274969173859434,0.6920953624078625,25.0,33.0,nan,0.490721732378006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,279.38013434410095,727,PASS
consensus_highorder_residual,caltech,9,external,0.6578947368421053,0.6488913216145541,0.631578947368421,0.6213450292397661,25.0,33.0,0.0,0.490721732378006,32.0,528.0,6.0,12.0,21.0,0.0,0.0,0.16914154740445173,0.04212773021868608,0.7805291414260864,0.0,279.38013339042664,37,PASS
consensus_highorder_residual,abide2,9,external,0.7375921375921375,0.5999122391805175,0.7274969173859434,0.6920953624078625,25.0,33.0,0.0,0.490721732378006,32.0,528.0,6.0,12.0,21.0,0.0,0.0,0.16914154740445173,0.04212773021868608,0.7805291414260864,0.0,279.38013339042664,727,PASS
