method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_crsm_epoch,selected_snde_epoch,threshold_hc,crsm_n_experts,crsm_temperature,crsm_hc_centroid_norm,crsm_pca_unit_norm,crsm_pca_singular_value,crsm_sigma_margin,crsm_sigma_projection,crsm_symmetry_ratio,crsm_symmetry_scale,crsm_initial_delta_l2,crsm_asd_mass1,crsm_asd_mass2,crsm_asd_entropy,crsm_hc_mass1,crsm_hc_mass2,crsm_hc_entropy,crsm_delta1_l2,crsm_delta2_l2,crsm_delta_cosine,crsm_delta_bias1,crsm_delta_bias2,snde_asd_score_mean,snde_asd_score_std,snde_asd_positive_fraction,snde_asd_negative_fraction,snde_asd_generalist_fraction,snde_asd_mean_abs_correction,snde_hc_score_mean,snde_hc_score_std,snde_hc_positive_fraction,snde_hc_negative_fraction,snde_hc_generalist_fraction,snde_hc_mean_abs_correction,snde_w_pos_l2,snde_w_neg_l2,snde_b_pos,snde_b_neg,snde_positive_weight_l2,snde_negative_weight_l2,snde_parameter_l2,snde_mean_abs_correction,snde_mean_abs_positive_correction,snde_mean_abs_negative_correction,snde_pc1_explained_variance_fraction,snde_pc1_explained_fraction,snde_std_floor,snde_hc_reference_score_mean,snde_hc_reference_score_std,task_seconds,n_test,status
selective_normative_deviation_experts,internal_oof,4,all,0.7201207399189907,0.6238442518884734,0.6666666666666666,0.6422125332163773,40.2,33.9,nan,6.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05793418884277344,1.2763356208801269,0.09243697836063802,0.04145658330526203,0.8661064505577087,0.09359496999531984,-2.782803715239979e-09,0.9999999761581421,0.06782334577292204,0.02902208229061216,0.903154581785202,0.04637617990374565,0.060636714287102225,0.11623295471072197,0.00024397785309702159,0.002075288468040526,0.060636714287102225,0.11623295471072197,0.1332678034901619,0.07138672359287739,0.054889712246767884,0.01649701173446374,0.20331782400608062,0.20331782400608062,0.0012964931782335043,-2.075821132763167e-08,7.457593202590942,273.72352080345155,882,PASS
baseline,caltech,4,external,0.6754385964912281,0.6408616024664994,0.5517241379310345,0.6549707602339181,17.0,34.0,nan,nan,0.3316170275211334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,349.23008465766907,37,PASS
crsm_corrected,caltech,4,external,0.6754385964912281,0.6408616092088429,0.5517241379310345,0.6549707602339181,17.0,34.0,0.0,nan,0.33161699771881104,2.0,1.0,23.945659637451172,1.0,149.74388122558594,1.3664460182189941,6.254222393035889,0.01,0.0021848375909030437,0.0030898270197212696,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,349.23008465766907,37,PASS
selective_normative_deviation_experts,caltech,4,external,0.6988304093567251,0.6412503653352477,0.6470588235294117,0.6783625730994152,17.0,34.0,nan,149.0,0.33161699771881104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14641165733337402,1.192805528640747,0.11666667461395264,0.0023809524718672037,0.8809524178504944,0.32041841745376587,-5.113535372913702e-09,1.0,0.08579088747501373,0.002680965233594179,0.9115281701087952,0.23119381070137024,0.47112563252449036,1.6024166345596313,-0.02129608951508999,-0.007406693883240223,0.47112563252449036,1.6024166345596313,1.6703912019729614,0.27845022082328796,0.2737385630607605,0.004711667541414499,0.18369512259960175,0.18369512259960175,0.0012805971782654524,-1.0227070390556037e-07,7.4376606941223145,349.23008465766907,37,PASS
baseline,abide2,4,external,0.7478270884520885,0.5944509212434527,0.5008460236886633,0.6255681818181817,17.0,34.0,nan,nan,0.3316170275211334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,349.23008465766907,727,PASS
crsm_corrected,abide2,4,external,0.7478270884520885,0.5944509211220433,0.5008460236886633,0.6255681818181817,17.0,34.0,0.0,nan,0.33161699771881104,2.0,1.0,23.945659637451172,1.0,149.74388122558594,1.3664460182189941,6.254222393035889,0.01,0.0021848375909030437,0.0030898270197212696,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,349.23008465766907,727,PASS
selective_normative_deviation_experts,abide2,4,external,0.7404791154791156,0.6208651943482831,0.5182724252491694,0.6307086916461917,17.0,34.0,nan,149.0,0.33161699771881104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14641165733337402,1.192805528640747,0.11666667461395264,0.0023809524718672037,0.8809524178504944,0.32041841745376587,-5.113535372913702e-09,1.0,0.08579088747501373,0.002680965233594179,0.9115281701087952,0.23119381070137024,0.47112563252449036,1.6024166345596313,-0.02129608951508999,-0.007406693883240223,0.47112563252449036,1.6024166345596313,1.6703912019729614,0.27845022082328796,0.2737385630607605,0.004711667541414499,0.18369512259960175,0.18369512259960175,0.0012805971782654524,-1.0227070390556037e-07,7.4376606941223145,349.23008465766907,727,PASS
baseline,internal_fold,5,0,0.7776089159067883,0.5741840033919878,0.6741573033707866,0.6762917933130699,44.0,31.0,nan,nan,0.47948360443115234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,271.7719466686249,89,PASS
crsm_corrected,internal_fold,5,0,0.7776089159067883,0.5741839971341999,0.6741573033707866,0.6762917933130699,44.0,31.0,0.0,nan,0.47948360443115234,2.0,1.0,22.9281063079834,1.0,148.62985229492188,1.3519805669784546,7.770026206970215,0.01,0.0017399947391822934,0.0024607242085039616,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,271.7719466686249,89,PASS
selective_normative_deviation_experts,internal_fold,5,0,0.7776089159067883,0.574183998337664,0.6741573033707866,0.6762917933130699,44.0,31.0,nan,0.0,0.47948360443115234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15845239162445068,1.2375670671463013,0.12324929982423782,0.005602241028100252,0.8711484670639038,0.0,-4.512654694366347e-09,1.0000001192092896,0.09779179841279984,0.0,0.9022082090377808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21282346546649933,0.21282346546649933,0.001305965008214116,-1.0830370911207865e-07,7.4771809577941895,271.7719466686249,89,PASS
baseline,internal_fold,5,1,0.7310030395136777,0.6162300350912319,0.6206896551724138,0.6324721377912867,34.0,39.0,nan,nan,0.39492905139923096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,366.87106800079346,89,PASS
crsm_corrected,internal_fold,5,1,0.7310030395136777,0.6162300417174564,0.6206896551724138,0.6324721377912867,34.0,39.0,0.0,nan,0.39492908120155334,2.0,1.0,23.48036003112793,1.0,140.46730041503906,1.4940752983093262,7.212174415588379,0.01,0.0020716015715152025,0.0029296872671693563,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,366.87106800079346,89,PASS
selective_normative_deviation_experts,internal_fold,5,1,0.7406281661600811,0.6634227949999693,0.627906976744186,0.6443768996960486,34.0,39.0,nan,149.0,0.39492905139923096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22890017926692963,1.4180560111999512,0.1260504275560379,0.002801120514050126,0.8711484670639038,0.48850515484809875,-5.264763736079203e-09,0.9999999403953552,0.08201892673969269,0.0031545741949230433,0.914826512336731,0.2563934922218323,0.5090788006782532,1.9388923645019531,-0.02981646917760372,-0.07216133177280426,0.5090788006782532,1.9388923645019531,2.0061309337615967,0.3793368935585022,0.3742392957210541,0.00509758573025465,0.22104492783546448,0.22104492783546448,0.001232437090948224,-6.618559922344502e-08,7.35424280166626,366.87106800079346,89,PASS
baseline,internal_fold,5,2,0.8131469979296067,0.5229216597689533,0.6913580246913581,0.7210144927536233,44.0,42.0,nan,nan,0.4057101905345917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,308.32587361335754,88,PASS
crsm_corrected,internal_fold,5,2,0.8131469979296067,0.5229216646163185,0.6913580246913581,0.7210144927536233,44.0,42.0,0.0,nan,0.4057101607322693,2.0,1.0,24.54273796081543,1.0,133.51426696777344,1.5977150201797485,6.994354248046875,0.01,0.0022842923644930124,0.003230477450415492,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,308.32587361335754,88,PASS
selective_normative_deviation_experts,internal_fold,5,2,0.822463768115942,0.5196667209719181,0.7142857142857143,0.7308488612836439,44.0,42.0,nan,3.0,0.4057101607322693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2913206219673157,1.3176864385604858,0.16246499121189117,0.002801120514050126,0.8347339034080505,0.11608382314443588,-4.512654694366347e-09,1.0000001192092896,0.10094637423753738,0.009463722817599773,0.8895899057388306,0.028412124142050743,0.03857841715216637,0.05639475956559181,0.002284860936924815,-0.002904525026679039,0.03857841715216637,0.05639475956559181,0.06842748075723648,0.07484950125217438,0.07251405715942383,0.0023354478180408478,0.1896655112504959,0.1896655112504959,0.0012058616848662496,-1.2033745555584119e-08,6.999429225921631,308.32587361335754,88,PASS
baseline,internal_fold,5,3,0.7127329192546583,0.617015468615215,0.7706422018348623,0.7065217391304348,45.0,49.0,nan,nan,0.5989108681678772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,241.95666527748108,88,PASS
crsm_corrected,internal_fold,5,3,0.7127329192546583,0.6170154730781172,0.7706422018348623,0.7065217391304348,45.0,49.0,0.0,nan,0.5989108681678772,2.0,1.0,22.917470932006836,1.0,156.0277557373047,1.8052763938903809,7.78661584854126,0.01,0.002318435115739703,0.003278762334957719,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,241.95666527748108,88,PASS
selective_normative_deviation_experts,internal_fold,5,3,0.6930641821946171,0.661546913284197,0.6222222222222223,0.6138716356107661,45.0,49.0,nan,22.0,0.4710123836994171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.27533555030822754,1.4927061796188354,0.002801120514050126,0.13725490868091583,0.8599439859390259,0.2294940948486328,1.5042181944480149e-09,0.9999999403953552,0.0031545741949230433,0.09148265421390533,0.9053627848625183,0.10690729320049286,0.4010569751262665,0.14081242680549622,-0.020590737462043762,-0.0035090867895632982,0.4010569751262665,0.14081242680549622,0.4255715310573578,0.17183828353881836,0.0009586322703398764,0.17087966203689575,0.2368348240852356,0.2368348240852356,0.0012303597759455442,0.0,7.2532219886779785,241.95666527748108,88,PASS
baseline,internal_fold,5,4,0.6951345755693582,0.6263029942996557,0.6206896551724138,0.6268115942028986,16.0,42.0,nan,nan,0.36140772700309753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,262.8299539089203,88,PASS
crsm_corrected,internal_fold,5,4,0.6951345755693582,0.626302992569797,0.6206896551724138,0.6268115942028986,16.0,42.0,0.0,nan,0.36140772700309753,2.0,1.0,24.882402420043945,1.0,146.6374969482422,1.6597217321395874,7.751070499420166,0.01,0.0021412805654108524,0.00302822794765234,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,262.8299539089203,88,PASS
selective_normative_deviation_experts,internal_fold,5,4,0.6946169772256728,0.6259648606419342,0.6046511627906976,0.6159420289855072,16.0,42.0,nan,6.0,0.36140772700309753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11888426542282104,1.1476207971572876,0.11484593898057938,0.0,0.8851540684700012,0.0823558121919632,-6.768981819504916e-09,1.0,0.09463722258806229,0.0063091483898460865,0.8990536332130432,0.034682340919971466,0.05735383555293083,0.1165580153465271,0.000995222944766283,-0.005976617801934481,0.05735383555293083,0.1165580153465271,0.13004593551158905,0.059933703392744064,0.05956743285059929,0.00036627805093303323,0.19706577062606812,0.19706577062606812,0.0013916827738285065,-6.016873044245585e-08,7.7527031898498535,262.8299539089203,88,PASS
baseline,internal_fold,5,5,0.6652828230409964,0.6594218298676542,0.6190476190476191,0.6424494032174364,1.0,12.0,nan,nan,0.4492415189743042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245.95869731903076,88,PASS
crsm_corrected,internal_fold,5,5,0.6652828230409964,0.6594218247339394,0.6190476190476191,0.6424494032174364,1.0,12.0,0.0,nan,0.4492415189743042,2.0,1.0,36.94179916381836,1.0,189.5522003173828,0.7689335346221924,9.202241897583008,0.01,0.0008355937316082418,0.001181707950308919,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245.95869731903076,88,PASS
selective_normative_deviation_experts,internal_fold,5,5,0.6652828230409964,0.6594218252850043,0.6190476190476191,0.6424494032174364,1.0,12.0,nan,0.0,0.4492415189743042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3179418742656708,1.2894011735916138,0.17927171289920807,0.05602240934967995,0.7647058963775635,0.0,0.0,1.0,0.08517350256443024,0.08832807838916779,0.8264984488487244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18949346244335175,0.18949346244335175,0.0015185230877250433,-1.2033745555584119e-08,7.141719341278076,245.95869731903076,88,PASS
baseline,internal_fold,5,6,0.6824078879086664,0.6323280616924399,0.6222222222222222,0.6149455111572393,15.0,37.0,nan,nan,0.41925370693206787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,271.76783633232117,88,PASS
crsm_corrected,internal_fold,5,6,0.6824078879086664,0.6323280627861467,0.6222222222222222,0.6149455111572393,15.0,37.0,0.0,nan,0.41925373673439026,2.0,1.0,24.79427146911621,1.0,148.2128143310547,1.4822845458984375,7.118212699890137,0.01,0.0020823830273002386,0.00294493418186903,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,271.76783633232117,88,PASS
selective_normative_deviation_experts,internal_fold,5,6,0.6735858847950181,0.7606033774592107,0.6464646464646464,0.5965230928905034,15.0,37.0,nan,17.0,0.49830904603004456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2557438910007477,1.3567051887512207,0.15406163036823273,0.008403361774981022,0.83753502368927,0.19473953545093536,-4.512654694366347e-09,1.0,0.08832807838916779,0.0063091483898460865,0.9053627848625183,0.1115749403834343,0.1406739205121994,0.3194025158882141,-3.6906934838043526e-05,-0.01750679314136505,0.1406739205121994,0.3194025158882141,0.3494475781917572,0.15562501549720764,0.15452861785888672,0.0010964050889015198,0.2076224535703659,0.2076224535703659,0.0012044806499034166,-7.220247510986155e-08,7.280660629272461,271.76783633232117,88,PASS
baseline,internal_fold,5,7,0.6917488323819408,0.6284286257167013,0.673469387755102,0.6315516346652829,19.0,24.0,nan,nan,0.4765729308128357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,337.60966897010803,88,PASS
crsm_corrected,internal_fold,5,7,0.6917488323819408,0.6284286288918808,0.673469387755102,0.6315516346652829,19.0,24.0,0.0,nan,0.4765729308128357,2.0,1.0,24.83059310913086,1.0,142.81301879882812,1.2408013343811035,6.166450023651123,0.01,0.002012181095778942,0.002845653798431158,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,337.60966897010803,88,PASS
selective_normative_deviation_experts,internal_fold,5,7,0.67618059159315,0.6323010781159024,0.6666666666666666,0.6193565127140633,19.0,24.0,nan,59.0,0.4765729308128357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1684894561767578,1.2720426321029663,0.002801120514050126,0.1120448186993599,0.8851540684700012,0.3040943443775177,1.0529527472158406e-08,1.0000001192092896,0.0,0.08832807838916779,0.9116719365119934,0.20804420113563538,0.9035294651985168,0.3596065044403076,0.04628276824951172,-0.016355877742171288,0.9035294651985168,0.3596065044403076,0.9737001061439514,0.25891944766044617,0.002487639430910349,0.25643181800842285,0.19379468262195587,0.19379468262195587,0.001399993197992444,8.423621977726725e-08,7.419188499450684,337.60966897010803,88,PASS
baseline,internal_fold,5,8,0.5376232485729113,0.7194798598475834,0.5434782608695652,0.5220550077841204,10.0,12.0,nan,nan,0.4755372107028961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,332.0899031162262,88,PASS
crsm_corrected,internal_fold,5,8,0.5376232485729113,0.7194798643906619,0.5434782608695652,0.5220550077841204,10.0,12.0,0.0,nan,0.4755372405052185,2.0,1.0,28.138280868530273,1.0,164.34263610839844,0.8839172720909119,7.654860496520996,0.01,0.0011547136818990111,0.0016330117359757423,0.5,0.5,0.6931472420692444,0.5,0.5,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,332.0899031162262,88,PASS
selective_normative_deviation_experts,internal_fold,5,8,0.538661131292164,0.7584738409138929,0.5319148936170213,0.49766476388168135,10.0,12.0,nan,56.0,0.48073574900627136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5029625296592712,1.7099483013153076,0.02521008439362049,0.15126051008701324,0.8235294222831726,0.4988693296909332,3.0084363888960297e-09,0.9999999403953552,0.05678233504295349,0.08201892673969269,0.8611987829208374,0.2183050960302353,0.460624635219574,0.3363298773765564,-0.04598195105791092,-0.009920632466673851,0.460624635219574,0.3363298773765564,0.572281002998352,0.36691251397132874,0.07532113790512085,0.2915914058685303,0.17521634697914124,0.17521634697914124,0.001364304800517857,6.016873044245585e-08,5.361067295074463,332.0899031162262,88,PASS
baseline,internal_fold,5,9,0.7415672029060717,0.6016445609959532,0.6875000000000001,0.6559418785677218,29.0,41.0,nan,nan,0.42662519216537476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,303.2702615261078,88,PASS
crsm_corrected,internal_fold,5,9,0.7400103788271924,0.6041398796925196,0.6875000000000001,0.6559418785677218,29.0,41.0,3.0,nan,0.40578922629356384,2.0,1.0,23.314746856689453,1.0,160.9657440185547,1.7207032442092896,8.437602043151855,0.01,0.002039327286183834,0.00288404431194067,0.49853798747062683,0.5014620423316956,0.6929282546043396,0.5000007152557373,0.49999934434890747,0.6930426359176636,0.04019444063305855,0.04046403989195824,0.9790478944778442,-0.0001385434006806463,-0.0001379602908855304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,303.2702615261078,88,PASS
selective_normative_deviation_experts,internal_fold,5,9,0.7509081473793461,0.5958831649606232,0.6875000000000001,0.6559418785677218,29.0,41.0,nan,7.0,0.42662519216537476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17145749926567078,1.2238696813583374,0.14845938980579376,0.005602241028100252,0.8459383845329285,0.12910060584545135,-3.0084363888960297e-09,1.0,0.10094637423753738,0.0063091483898460865,0.8927444815635681,0.07411351799964905,0.08237770199775696,0.1355123370885849,0.0020517196971923113,0.006928250193595886,0.08237770199775696,0.1355123370885849,0.15875104069709778,0.10323872417211533,0.10290443152189255,0.00033428490860387683,0.20559802651405334,0.20559802651405334,0.0012670096475630999,-4.8134982222336475e-08,7.652729511260986,303.2702615261078,88,PASS
baseline,internal_oof,5,all,0.7057557854544516,0.6197399532605128,0.6549835706462213,0.6430200459224478,25.7,32.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,294.2451874732971,882,PASS
crsm_corrected,internal_oof,5,all,0.7052346430690642,0.6199889204587562,0.6549835706462213,0.6430200459224478,25.7,32.9,0.3,nan,nan,2.0,1.0,25.67707691192627,1.0,153.11630859375,1.4005408942699433,7.609360837936402,0.009999999999999998,0.0018679803179111332,0.002641723118722439,0.4998537987470627,0.5001462042331696,0.6931253433227539,0.5000000715255737,0.49999993443489077,0.693136727809906,0.004019444063305855,0.004046403989195824,0.09790478944778443,-1.385434006806463e-05,-1.3796029088553042e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,294.2451874732971,882,PASS
selective_normative_deviation_experts,internal_oof,5,all,0.7026186114909315,0.6450871217581922,0.6394707828004411,0.629769613787054,25.7,32.9,nan,31.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05959131866693497,1.3465603470802308,0.10392157160677015,0.04817927316762507,0.8478991687297821,0.20432427003979683,-1.353796397207674e-09,1.0000000178813935,0.07097791864071042,0.03817034799139947,0.8908517479896545,0.10384330060333014,0.2593273751437664,0.34035088010132314,-0.004481149280400132,-0.012140661454759538,0.2593273751437664,0.34035088010132314,0.46843556091189387,0.1570654083043337,0.08425212447182276,0.07281328875105827,0.20291594713926314,0.20291594713926314,0.0013120617717504502,-2.3465803700162268e-08,7.169214344024658,294.2451874732971,882,PASS
baseline,caltech,5,external,0.6286549707602339,0.6977036998435725,0.6190476190476191,0.564327485380117,21.0,75.0,nan,nan,0.5531317591667175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.0426621437073,37,PASS
crsm_corrected,caltech,5,external,0.6315789473684211,0.7012854465019863,0.6341463414634148,0.5921052631578947,21.0,75.0,3.0,nan,0.5401735305786133,2.0,1.0,23.43962287902832,1.0,161.25990295410156,2.1755385398864746,7.595975399017334,0.01,0.0028640672098845243,0.004050402902066708,0.5033043622970581,0.4966956675052643,0.6928181052207947,0.4999992251396179,0.5000007748603821,0.6930038928985596,0.040728889405727386,0.040026284754276276,0.9711053371429443,-0.00013680156553164124,-0.0001389954995829612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.0426621437073,37,PASS
