representation,scope,repeat,fold,n_subjects,disease_axis_auc,disease_geometry_gap,fingerprint_n,fingerprint_top1,fingerprint_top5,fingerprint_mrr,fingerprint_same_similarity,fingerprint_different_similarity,fingerprint_identity_gap,within_site_top1,within_site_same_dx_top1,topedge_sign_agreement,topedge_spearman,topedge_cosine,roi_signed_spearman,roi_absburden_spearman,selected_encoder_epoch,task_seconds,status
pearson_windowavg,internal_fold,6,3,88,0.56055900621118,-0.0009654286436191206,88,0.9204545454545454,0.9829545454545454,0.9428255772005772,0.447918274524537,0.15830155286647885,0.28961672165805813,0.9385964912280702,0.9230769230769231,nan,nan,nan,nan,nan,nan,194.6642816066742,PASS
pearson_full,internal_fold,6,3,88,0.56055900621118,-0.0009654286436191206,88,0.9204545454545454,0.9829545454545454,0.9428255772005772,0.447918274524537,0.15830155286647885,0.28961672165805813,0.9385964912280702,0.9230769230769231,nan,nan,nan,nan,nan,nan,194.6642816066742,PASS
varconet_selected,internal_fold,6,3,88,0.6677018633540373,0.0011348152035829673,88,1.0,1.0,1.0,0.3516242331401868,0.09282074892831882,0.258803484211868,1.0,1.0,nan,nan,nan,nan,nan,24.0,194.6642816066742,PASS
varconet_epoch50,internal_fold,6,3,88,0.6656314699792961,0.0010798424254953587,88,1.0,1.0,1.0,0.3501111814244227,0.08877534592084299,0.26133583550357975,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.6642816066742,PASS
pearson_windowavg,internal_fold,6,4,88,0.7246376811594202,0.007246187929418085,88,0.9318181818181819,0.9943181818181819,0.9583874458874457,0.46296637945554475,0.1663603052640103,0.29660607419153445,0.975609756097561,0.95,nan,nan,nan,nan,nan,nan,193.55756640434265,PASS
pearson_full,internal_fold,6,4,88,0.7246376811594202,0.007246187929418085,88,0.9318181818181819,0.9943181818181819,0.9583874458874457,0.46296637945554475,0.1663603052640103,0.29660607419153445,0.975609756097561,0.95,nan,nan,nan,nan,nan,nan,193.55756640434265,PASS
varconet_selected,internal_fold,6,4,88,0.7717391304347827,0.00430933644214837,88,1.0,1.0,1.0,0.34651750935749576,0.10184125271769359,0.24467625663980216,1.0,1.0,nan,nan,nan,nan,nan,16.0,193.55756640434265,PASS
varconet_epoch50,internal_fold,6,4,88,0.770703933747412,0.0043465732463218165,88,1.0,1.0,1.0,0.3326412320814349,0.08435915936309603,0.2482820727183389,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.55756640434265,PASS
pearson_windowavg,internal_fold,6,5,88,0.6279190451478983,0.004038394418647229,88,0.9204545454545454,0.9659090909090909,0.9425002081252081,0.43964867683296854,0.15433049385818975,0.28531818297477884,0.9365079365079365,0.918918918918919,nan,nan,nan,nan,nan,nan,193.5359263420105,PASS
pearson_full,internal_fold,6,5,88,0.6279190451478983,0.004038394418647229,88,0.9204545454545454,0.9659090909090909,0.9425002081252081,0.43964867683296854,0.15433049385818975,0.28531818297477884,0.9365079365079365,0.918918918918919,nan,nan,nan,nan,nan,nan,193.5359263420105,PASS
varconet_selected,internal_fold,6,5,88,0.7472755578619615,0.0034171241987581424,88,1.0,1.0,1.0,0.34003035368567164,0.08553696948678019,0.25449338419889145,1.0,1.0,nan,nan,nan,nan,nan,47.0,193.5359263420105,PASS
varconet_epoch50,internal_fold,6,5,88,0.7483134405812143,0.0034241158666084293,88,1.0,1.0,1.0,0.33997290750796144,0.08550023116898682,0.25447267633897463,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.5359263420105,PASS
pearson_windowavg,internal_fold,6,6,88,0.6066424494032174,0.009938449940797539,88,0.8920454545454546,0.9545454545454546,0.9172672172015659,0.4656454448334195,0.16288648407544076,0.30275896075797876,0.9553571428571428,1.0,nan,nan,nan,nan,nan,nan,194.00268840789795,PASS
pearson_full,internal_fold,6,6,88,0.6066424494032174,0.009938449940797539,88,0.8920454545454546,0.9545454545454546,0.9172672172015659,0.4656454448334195,0.16288648407544076,0.30275896075797876,0.9553571428571428,1.0,nan,nan,nan,nan,nan,nan,194.00268840789795,PASS
varconet_selected,internal_fold,6,6,88,0.6839647119875455,0.004488400810329335,88,0.9943181818181819,1.0,0.9962121212121213,0.34768836657431995,0.08922330847899493,0.25846505809532505,0.9910714285714286,1.0,nan,nan,nan,nan,nan,40.0,194.00268840789795,PASS
varconet_epoch50,internal_fold,6,6,88,0.683445770627919,0.004527964190277678,88,0.9943181818181819,1.0,0.9962121212121213,0.34784209355711937,0.08907087728923213,0.25877121626788724,0.9910714285714286,1.0,nan,nan,nan,nan,nan,50.0,194.00268840789795,PASS
pearson_windowavg,internal_fold,6,7,88,0.5464452516865596,0.0013622250258555346,88,0.8977272727272727,0.9488636363636364,0.9248053739346309,0.46672200762920757,0.17362981799274066,0.2930921896364669,0.9152542372881356,0.9285714285714286,nan,nan,nan,nan,nan,nan,195.31553196907043,PASS
pearson_full,internal_fold,6,7,88,0.5464452516865596,0.0013622250258555346,88,0.8977272727272727,0.9488636363636364,0.9248053739346309,0.46672200762920757,0.17362981799274066,0.2930921896364669,0.9152542372881356,0.9285714285714286,nan,nan,nan,nan,nan,nan,195.31553196907043,PASS
varconet_selected,internal_fold,6,7,88,0.6466009340944473,0.000666348069872813,88,0.9943181818181819,0.9943181818181819,0.9944638694638694,0.3716059856286103,0.10624448744295012,0.2653614981856602,0.9915254237288136,0.9857142857142858,nan,nan,nan,nan,nan,31.0,195.31553196907043,PASS
varconet_epoch50,internal_fold,6,7,88,0.6476388168137002,0.0005990895114056372,88,0.9943181818181819,0.9943181818181819,0.9944567627494457,0.37076841362498025,0.10406529152733755,0.2667031220976427,0.9915254237288136,0.9857142857142858,nan,nan,nan,nan,nan,50.0,195.31553196907043,PASS
pearson_windowavg,internal_fold,6,8,88,0.6216917488323819,0.003855314319274883,88,0.8920454545454546,0.9659090909090909,0.9271998834498836,0.4588604108853774,0.16024563797350383,0.29861477291187355,0.95,0.9655172413793104,nan,nan,nan,nan,nan,nan,193.65216398239136,PASS
pearson_full,internal_fold,6,8,88,0.6216917488323819,0.003855314319274883,88,0.8920454545454546,0.9659090909090909,0.9271998834498836,0.4588604108853774,0.16024563797350383,0.29861477291187355,0.95,0.9655172413793104,nan,nan,nan,nan,nan,nan,193.65216398239136,PASS
varconet_selected,internal_fold,6,8,88,0.6803321224701608,0.0030708024393478195,88,0.9943181818181819,1.0,0.9957386363636364,0.36759803850542416,0.09423571502142211,0.273362323484002,1.0,1.0,nan,nan,nan,nan,nan,31.0,193.65216398239136,PASS
varconet_epoch50,internal_fold,6,8,88,0.6751427088738973,0.0030895352523025443,88,0.9943181818181819,1.0,0.9957386363636364,0.367035941474817,0.09240409385356001,0.27463184762125703,1.0,1.0,nan,nan,nan,nan,nan,50.0,193.65216398239136,PASS
pearson_windowavg,internal_fold,6,9,88,0.713544369486248,0.004519837560357065,88,0.8806818181818181,0.9488636363636364,0.9060877226638095,0.4280226684429429,0.16617446698371646,0.26184820145922644,0.8679245283018868,0.8846153846153846,nan,nan,nan,nan,nan,nan,192.46378874778748,PASS
pearson_full,internal_fold,6,9,88,0.713544369486248,0.004519837560357065,88,0.8806818181818181,0.9488636363636364,0.9060877226638095,0.4280226684429429,0.16617446698371646,0.26184820145922644,0.8679245283018868,0.8846153846153846,nan,nan,nan,nan,nan,nan,192.46378874778748,PASS
varconet_selected,internal_fold,6,9,88,0.666320705760249,0.0032749241216020464,88,1.0,1.0,1.0,0.3492244625972076,0.09903032954659628,0.2501941330506113,1.0,1.0,nan,nan,nan,nan,nan,29.0,192.46378874778748,PASS
varconet_epoch50,internal_fold,6,9,88,0.6626881162428646,0.0031406891664592096,88,1.0,1.0,1.0,0.3477304574440826,0.09602717434208405,0.2517032831019986,1.0,1.0,nan,nan,nan,nan,nan,50.0,192.46378874778748,PASS
pearson_windowavg,caltech,6,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,0.9469387755102041,0.40963515663343886,0.860280486453484,nan,nan,nan,221.6340732574463,PASS
pearson_windowavg,abide2,6,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,0.9469387755102041,0.40963515663343886,0.860280486453484,0.5563977145569835,0.17217413787257133,nan,221.6340732574463,PASS
pearson_full,caltech,6,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,nan,nan,nan,nan,nan,nan,221.6340732574463,PASS
pearson_full,abide2,6,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,nan,nan,nan,nan,nan,nan,221.6340732574463,PASS
varconet_selected,caltech,6,external,37,0.7251461988304094,nan,37,1.0,1.0,1.0,0.5014531741271148,0.10365988555023106,0.3977932885768837,1.0,1.0,0.9175510204081633,0.7422549336641507,0.8164743708280959,nan,nan,44.0,221.6340732574463,PASS
varconet_selected,abide2,6,external,727,0.6804437960687961,0.0008780345105783016,589,0.9957555178268251,1.0,0.9973684210526317,0.4012826340358407,0.1102850686126586,0.2909975654231821,0.9982993197278911,0.9991438356164384,0.9175510204081633,0.7422549336641507,0.8164743708280959,0.5254382057237802,0.5172236445017124,44.0,221.6340732574463,PASS
varconet_epoch50,caltech,6,external,37,0.7251461988304094,nan,37,1.0,1.0,1.0,0.5013206246736888,0.10346989477243465,0.39785072990125414,1.0,1.0,nan,nan,nan,nan,nan,50.0,221.6340732574463,PASS
varconet_epoch50,abide2,6,external,727,0.6806971744471745,0.0008717157851991508,589,0.9957555178268251,1.0,0.9973684210526317,0.4010381555668567,0.10997635038892015,0.29106180517793656,0.9982993197278911,0.9991438356164384,nan,nan,nan,nan,nan,50.0,221.6340732574463,PASS
pearson_windowavg,internal_fold,7,0,89,0.6945288753799392,0.006926798202521567,89,0.9157303370786517,0.9887640449438202,0.945916630186293,0.44213015828909497,0.16154199902324673,0.28058815926584824,0.9406779661016949,0.9705882352941176,nan,nan,nan,nan,nan,nan,200.64792013168335,PASS
pearson_full,internal_fold,7,0,89,0.6945288753799392,0.006926798202521567,89,0.9157303370786517,0.9887640449438202,0.945916630186293,0.44213015828909497,0.16154199902324673,0.28058815926584824,0.9406779661016949,0.9705882352941176,nan,nan,nan,nan,nan,nan,200.64792013168335,PASS
varconet_selected,internal_fold,7,0,89,0.7649442755825734,0.004998164907290881,89,1.0,1.0,1.0,0.3707003342301658,0.10957191694507412,0.2611284172850917,1.0,1.0,nan,nan,nan,nan,nan,31.0,200.64792013168335,PASS
varconet_epoch50,internal_fold,7,0,89,0.761904761904762,0.004930147476117086,89,1.0,1.0,1.0,0.36738224428021504,0.10570859626699924,0.2616736480132158,1.0,1.0,nan,nan,nan,nan,nan,50.0,200.64792013168335,PASS
pearson_windowavg,internal_fold,7,1,89,0.6038500506585613,0.0034579487886644,89,0.8426966292134832,0.9662921348314607,0.8956579457166745,0.4260549130064718,0.15611545479463068,0.2699394582118411,0.868421052631579,0.8999999999999999,nan,nan,nan,nan,nan,nan,194.9479033946991,PASS
pearson_full,internal_fold,7,1,89,0.6038500506585613,0.0034579487886644,89,0.8426966292134832,0.9662921348314607,0.8956579457166745,0.4260549130064718,0.15611545479463068,0.2699394582118411,0.868421052631579,0.8999999999999999,nan,nan,nan,nan,nan,nan,194.9479033946991,PASS
varconet_selected,internal_fold,7,1,89,0.7527862208713273,0.003828373803943824,89,1.0,1.0,1.0,0.3377738621797455,0.09171748294925985,0.24605637923048562,1.0,1.0,nan,nan,nan,nan,nan,49.0,194.9479033946991,PASS
varconet_epoch50,internal_fold,7,1,89,0.7527862208713273,0.00382842736703512,89,1.0,1.0,1.0,0.3377758657999253,0.09171773863262359,0.2460581271673017,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.9479033946991,PASS
pearson_windowavg,internal_fold,7,2,88,0.5445134575569358,0.002173840550195094,88,0.9034090909090908,0.9659090909090909,0.9313737004788141,0.46390608765862207,0.16891560775408,0.2949904799045421,0.95,0.9852941176470589,nan,nan,nan,nan,nan,nan,194.30853414535522,PASS
pearson_full,internal_fold,7,2,88,0.5445134575569358,0.002173840550195094,88,0.9034090909090908,0.9659090909090909,0.9313737004788141,0.46390608765862207,0.16891560775408,0.2949904799045421,0.95,0.9852941176470589,nan,nan,nan,nan,nan,nan,194.30853414535522,PASS
varconet_selected,internal_fold,7,2,88,0.713768115942029,0.0031314751229642446,88,0.9886363636363636,1.0,0.993371212121212,0.3938862259753726,0.14298306007956155,0.2509031658958111,1.0,1.0,nan,nan,nan,nan,nan,14.0,194.30853414535522,PASS
varconet_epoch50,internal_fold,7,2,88,0.713768115942029,0.002714268810238174,88,0.9943181818181819,1.0,0.9962121212121211,0.3633167797868902,0.10701511117513901,0.2563016686117512,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.30853414535522,PASS
pearson_windowavg,internal_fold,7,3,88,0.6004140786749482,-0.00042328652375800413,88,0.9034090909090908,0.9602272727272727,0.927288469106651,0.4407620733942498,0.16236536662285422,0.27839670677139555,0.9152542372881356,0.8653846153846154,nan,nan,nan,nan,nan,nan,194.805517911911,PASS
pearson_full,internal_fold,7,3,88,0.6004140786749482,-0.00042328652375800413,88,0.9034090909090908,0.9602272727272727,0.927288469106651,0.4407620733942498,0.16236536662285422,0.27839670677139555,0.9152542372881356,0.8653846153846154,nan,nan,nan,nan,nan,nan,194.805517911911,PASS
varconet_selected,internal_fold,7,3,88,0.6661490683229814,-0.00035888441922696246,88,1.0,1.0,1.0,0.35695223171602597,0.09375676580827855,0.26319546590774745,1.0,1.0,nan,nan,nan,nan,nan,49.0,194.805517911911,PASS
varconet_epoch50,internal_fold,7,3,88,0.6661490683229814,-0.0003589696246634744,88,1.0,1.0,1.0,0.3569562492722815,0.0937591107465354,0.26319713852574605,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.805517911911,PASS
pearson_windowavg,internal_fold,7,4,88,0.6086956521739131,0.005516265889845551,88,0.8636363636363636,0.9488636363636365,0.8950047348484849,0.4554977708242156,0.15257598449328424,0.30292178633093136,0.9361702127659575,0.9545454545454546,nan,nan,nan,nan,nan,nan,194.58390522003174,PASS
pearson_full,internal_fold,7,4,88,0.6086956521739131,0.005516265889845551,88,0.8636363636363636,0.9488636363636365,0.8950047348484849,0.4554977708242156,0.15257598449328424,0.30292178633093136,0.9361702127659575,0.9545454545454546,nan,nan,nan,nan,nan,nan,194.58390522003174,PASS
varconet_selected,internal_fold,7,4,88,0.6687370600414079,0.002732100075872601,88,0.9886363636363636,1.0,0.9943181818181818,0.42358661663125863,0.15656151627910558,0.2670251003521531,0.9893617021276595,0.9886363636363636,nan,nan,nan,nan,nan,10.0,194.58390522003174,PASS
varconet_epoch50,internal_fold,7,4,88,0.6884057971014493,0.0025453817573451998,88,1.0,1.0,1.0,0.3878565752370791,0.10759763391102131,0.2802589413260578,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.58390522003174,PASS
pearson_windowavg,internal_fold,7,5,88,0.5490399584846911,0.012821489157723381,88,0.8409090909090909,0.9488636363636365,0.8889497655122656,0.45229490101337433,0.16545518542369522,0.28683971558967913,0.9044117647058824,0.9242424242424243,nan,nan,nan,nan,nan,nan,194.0052785873413,PASS
pearson_full,internal_fold,7,5,88,0.5490399584846911,0.012821489157723381,88,0.8409090909090909,0.9488636363636365,0.8889497655122656,0.45229490101337433,0.16545518542369522,0.28683971558967913,0.9044117647058824,0.9242424242424243,nan,nan,nan,nan,nan,nan,194.0052785873413,PASS
varconet_selected,internal_fold,7,5,88,0.7291126102750389,0.006977998708884464,88,1.0,1.0,1.0,0.3850840948183428,0.12412343940346296,0.2609606554148799,1.0,1.0,nan,nan,nan,nan,nan,19.0,194.0052785873413,PASS
varconet_epoch50,internal_fold,7,5,88,0.7285936689154124,0.007046853295008093,88,1.0,1.0,1.0,0.3792252073233778,0.11136979442257668,0.26785541290080106,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.0052785873413,PASS
pearson_windowavg,internal_fold,7,6,88,0.5355474831344058,0.004271138509612332,88,0.9034090909090908,0.9602272727272727,0.9277792017923596,0.44498229619454255,0.15739404442636787,0.28758825176817465,0.9245283018867925,0.896551724137931,nan,nan,nan,nan,nan,nan,195.4474368095398,PASS
pearson_full,internal_fold,7,6,88,0.5355474831344058,0.004271138509612332,88,0.9034090909090908,0.9602272727272727,0.9277792017923596,0.44498229619454255,0.15739404442636787,0.28758825176817465,0.9245283018867925,0.896551724137931,nan,nan,nan,nan,nan,nan,195.4474368095398,PASS
varconet_selected,internal_fold,7,6,88,0.6984950700570836,0.0054783442393614434,88,0.9886363636363636,0.9943181818181819,0.9921085858585859,0.3580113277685913,0.11268504682973089,0.24532628093886039,0.9905660377358491,0.9827586206896552,nan,nan,nan,nan,nan,9.0,195.4474368095398,PASS
varconet_epoch50,internal_fold,7,6,88,0.67618059159315,0.0042509980521205915,88,1.0,1.0,1.0,0.3365553240715103,0.07970554372430765,0.2568497803472026,1.0,1.0,nan,nan,nan,nan,nan,50.0,195.4474368095398,PASS
pearson_windowavg,internal_fold,7,7,88,0.6222106901920084,0.0021374256556245808,88,0.9147727272727273,0.9659090909090909,0.938263448437867,0.48045869857411494,0.15981759303851872,0.3206411055355962,0.9339622641509434,0.8947368421052632,nan,nan,nan,nan,nan,nan,193.51906204223633,PASS
pearson_full,internal_fold,7,7,88,0.6222106901920084,0.0021374256556245808,88,0.9147727272727273,0.9659090909090909,0.938263448437867,0.48045869857411494,0.15981759303851872,0.3206411055355962,0.9339622641509434,0.8947368421052632,nan,nan,nan,nan,nan,nan,193.51906204223633,PASS
varconet_selected,internal_fold,7,7,88,0.6678775298391282,0.001166663832770809,88,0.9943181818181819,1.0,0.9971590909090908,0.35712453011762013,0.08879191477896398,0.26833261533865616,0.9905660377358491,0.9736842105263157,nan,nan,nan,nan,nan,24.0,193.51906204223633,PASS
varconet_epoch50,internal_fold,7,7,88,0.6803321224701608,0.00139433796585961,88,0.9886363636363636,1.0,0.9943181818181819,0.3556343901225112,0.08543247838449627,0.2702019117380149,0.9905660377358491,0.9736842105263157,nan,nan,nan,nan,nan,50.0,193.51906204223633,PASS
pearson_windowavg,internal_fold,7,8,88,0.5962636222106902,0.0024560545079956864,88,0.9204545454545454,0.9602272727272727,0.9401042907387783,0.4504599763842469,0.16903051450758744,0.28142946187665946,0.94,0.9487179487179487,nan,nan,nan,nan,nan,nan,194.47146725654602,PASS
pearson_full,internal_fold,7,8,88,0.5962636222106902,0.0024560545079956864,88,0.9204545454545454,0.9602272727272727,0.9401042907387783,0.4504599763842469,0.16903051450758744,0.28142946187665946,0.94,0.9487179487179487,nan,nan,nan,nan,nan,nan,194.47146725654602,PASS
varconet_selected,internal_fold,7,8,88,0.6652828230409964,0.0017594752888413778,88,0.9943181818181819,0.9943181818181819,0.9944098240469208,0.3646675233983181,0.09894002166607338,0.2657275017322447,0.99,0.9871794871794872,nan,nan,nan,nan,nan,35.0,194.47146725654602,PASS
varconet_epoch50,internal_fold,7,8,88,0.6658017644006228,0.0017274642829426534,88,0.9943181818181819,0.9943181818181819,0.9944113263785395,0.36478142093189736,0.09798473115186153,0.26679668978003585,0.99,0.9871794871794872,nan,nan,nan,nan,nan,50.0,194.47146725654602,PASS
pearson_windowavg,internal_fold,7,9,88,0.5988583290088221,0.002522722783114162,88,0.8977272727272727,0.9659090909090909,0.9237752827316223,0.45061347244138067,0.17195987179679675,0.27865360064458394,0.8962264150943396,0.8928571428571428,nan,nan,nan,nan,nan,nan,194.3247308731079,PASS
pearson_full,internal_fold,7,9,88,0.5988583290088221,0.002522722783114162,88,0.8977272727272727,0.9659090909090909,0.9237752827316223,0.45061347244138067,0.17195987179679675,0.27865360064458394,0.8962264150943396,0.8928571428571428,nan,nan,nan,nan,nan,nan,194.3247308731079,PASS
varconet_selected,internal_fold,7,9,88,0.6798131811105346,0.0025724260275039046,88,1.0,1.0,1.0,0.3727603791789575,0.11835169771410303,0.25440868146485446,1.0,1.0,nan,nan,nan,nan,nan,28.0,194.3247308731079,PASS
varconet_epoch50,internal_fold,7,9,88,0.683445770627919,0.002503268262117886,88,1.0,1.0,1.0,0.36855531788685103,0.11267403488730099,0.25588128299955004,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.3247308731079,PASS
pearson_windowavg,caltech,7,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,0.9469387755102041,0.40963515663343886,0.860280486453484,nan,nan,nan,220.86862540245056,PASS
pearson_windowavg,abide2,7,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,0.9469387755102041,0.40963515663343886,0.860280486453484,0.5563977145569835,0.17217413787257133,nan,220.86862540245056,PASS
pearson_full,caltech,7,external,37,0.6257309941520468,nan,37,0.9864864864864865,1.0,0.9898648648648649,0.5995065215471629,0.15736228786706058,0.4421442336801023,0.9864864864864865,1.0,nan,nan,nan,nan,nan,nan,220.86862540245056,PASS
pearson_full,abide2,7,external,727,0.5705773955773956,0.0029242301426514183,589,0.8582342954159592,0.9363327674023769,0.8936139781284542,0.48787537709207407,0.1813152166561801,0.30656016043589396,0.903061224489796,0.9203767123287672,nan,nan,nan,nan,nan,nan,220.86862540245056,PASS
varconet_selected,caltech,7,external,37,0.7426900584795323,nan,37,1.0,1.0,1.0,0.4878726279413378,0.09786805725731962,0.39000457068401817,1.0,1.0,0.9175510204081633,0.7422549336641507,0.8164743708280959,nan,nan,39.0,220.86862540245056,PASS
varconet_selected,abide2,7,external,727,0.6867398648648649,0.0009986398850896916,589,0.9957555178268251,1.0,0.9974108658743635,0.387021477183988,0.09974043446065395,0.28728104272333405,0.9982993197278911,0.9991438356164384,0.9175510204081633,0.7422549336641507,0.8164743708280959,0.5254382057237802,0.5172236445017124,39.0,220.86862540245056,PASS
varconet_epoch50,caltech,7,external,37,0.7368421052631581,nan,37,1.0,1.0,1.0,0.48806114535073974,0.09756842503245841,0.3904927203182813,1.0,1.0,nan,nan,nan,nan,nan,50.0,220.86862540245056,PASS
varconet_epoch50,abide2,7,external,727,0.686455773955774,0.000987139995297398,589,0.9949066213921901,1.0,0.9970571590265989,0.38699220151265734,0.09923458662782422,0.2877576148848331,0.9982993197278911,0.9991438356164384,nan,nan,nan,nan,nan,50.0,220.86862540245056,PASS
pearson_windowavg,internal_fold,8,0,89,0.43363728470111446,0.007721962973549462,89,0.9157303370786517,0.9719101123595506,0.9424704508974173,0.45439929540237683,0.1669852983360346,0.28741399706634224,0.9545454545454546,0.9571428571428571,nan,nan,nan,nan,nan,nan,202.84666442871094,PASS
pearson_full,internal_fold,8,0,89,0.43363728470111446,0.007721962973549462,89,0.9157303370786517,0.9719101123595506,0.9424704508974173,0.45439929540237683,0.1669852983360346,0.28741399706634224,0.9545454545454546,0.9571428571428571,nan,nan,nan,nan,nan,nan,202.84666442871094,PASS
varconet_selected,internal_fold,8,0,89,0.7548125633232017,0.004359298027551861,89,0.9943820224719101,1.0,0.9957865168539326,0.37151645642987796,0.1011318627110396,0.2703845937188384,1.0,1.0,nan,nan,nan,nan,nan,27.0,202.84666442871094,PASS
varconet_epoch50,internal_fold,8,0,89,0.7436676798378927,0.004310337240128748,89,0.9943820224719101,1.0,0.9955056179775281,0.36817064228352536,0.09688033368528856,0.2712903085982368,1.0,1.0,nan,nan,nan,nan,nan,50.0,202.84666442871094,PASS
pearson_windowavg,internal_fold,8,1,89,0.6043566362715299,0.002662495143313459,89,0.9213483146067416,0.9831460674157303,0.9468699839486356,0.454514908154359,0.16333294938043302,0.291181958773926,0.9568965517241379,0.935483870967742,nan,nan,nan,nan,nan,nan,195.14569520950317,PASS
pearson_full,internal_fold,8,1,89,0.6043566362715299,0.002662495143313459,89,0.9213483146067416,0.9831460674157303,0.9468699839486356,0.454514908154359,0.16333294938043302,0.291181958773926,0.9568965517241379,0.935483870967742,nan,nan,nan,nan,nan,nan,195.14569520950317,PASS
varconet_selected,internal_fold,8,1,89,0.5582573454913881,-0.00015471143371215135,89,1.0,1.0,1.0,0.38020283251665954,0.1106411406817438,0.26956169183491574,1.0,1.0,nan,nan,nan,nan,nan,13.0,195.14569520950317,PASS
varconet_epoch50,internal_fold,8,1,89,0.5678824721377913,0.00017775710924430865,89,1.0,1.0,1.0,0.3659210873118947,0.09216272793363008,0.27375835937826465,1.0,1.0,nan,nan,nan,nan,nan,50.0,195.14569520950317,PASS
pearson_windowavg,internal_fold,8,2,88,0.46169772256728775,0.006937687888939281,88,0.8522727272727273,0.9659090909090909,0.9021063015744606,0.4347149035470052,0.16590273998488844,0.2688121635621168,0.9210526315789473,0.94,nan,nan,nan,nan,nan,nan,194.0265884399414,PASS
pearson_full,internal_fold,8,2,88,0.46169772256728775,0.006937687888939281,88,0.8522727272727273,0.9659090909090909,0.9021063015744606,0.4347149035470052,0.16590273998488844,0.2688121635621168,0.9210526315789473,0.94,nan,nan,nan,nan,nan,nan,194.0265884399414,PASS
varconet_selected,internal_fold,8,2,88,0.7054865424430642,0.0030824066013717955,88,0.9943181818181819,1.0,0.9971590909090908,0.36081908507780597,0.1109472013381772,0.24987188373962876,1.0,1.0,nan,nan,nan,nan,nan,28.0,194.0265884399414,PASS
varconet_epoch50,internal_fold,8,2,88,0.7054865424430642,0.003032420325849605,88,0.9943181818181819,1.0,0.9971590909090908,0.35975176756354893,0.10711652910287707,0.2526352384606718,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.0265884399414,PASS
pearson_windowavg,internal_fold,8,3,88,0.599896480331263,0.007044380112587012,88,0.8863636363636364,0.9772727272727273,0.926048197492163,0.46346419694071467,0.15874240137875317,0.30472179556196155,0.9322033898305084,0.9090909090909092,nan,nan,nan,nan,nan,nan,194.10034584999084,PASS
pearson_full,internal_fold,8,3,88,0.599896480331263,0.007044380112587012,88,0.8863636363636364,0.9772727272727273,0.926048197492163,0.46346419694071467,0.15874240137875317,0.30472179556196155,0.9322033898305084,0.9090909090909092,nan,nan,nan,nan,nan,nan,194.10034584999084,PASS
varconet_selected,internal_fold,8,3,88,0.6325051759834369,0.0019522702194106623,88,1.0,1.0,1.0,0.34010326489806175,0.08420780925497426,0.25589545564308747,1.0,1.0,nan,nan,nan,nan,nan,48.0,194.10034584999084,PASS
varconet_epoch50,internal_fold,8,3,88,0.6325051759834369,0.0019527380185214993,88,1.0,1.0,1.0,0.3401069129732522,0.08420964478660577,0.2558972681866464,1.0,1.0,nan,nan,nan,nan,nan,50.0,194.10034584999084,PASS
pearson_windowavg,internal_fold,8,4,88,0.7023809523809523,0.014083033304947673,88,0.8636363636363636,0.9602272727272727,0.9017023027239295,0.44438615771518514,0.15913085694980852,0.28525530076537664,0.8414634146341463,0.8636363636363636,nan,nan,nan,nan,nan,nan,193.1041350364685,PASS
pearson_full,internal_fold,8,4,88,0.7023809523809523,0.014083033304947673,88,0.8636363636363636,0.9602272727272727,0.9017023027239295,0.44438615771518514,0.15913085694980852,0.28525530076537664,0.8414634146341463,0.8636363636363636,nan,nan,nan,nan,nan,nan,193.1041350364685,PASS
varconet_selected,internal_fold,8,4,88,0.7541407867494825,0.005646818205921,88,1.0,1.0,1.0,0.36288325827230106,0.1015702029424958,0.26131305532980525,1.0,1.0,nan,nan,nan,nan,nan,33.0,193.1041350364685,PASS
